Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD00382,YokAndPun,100,28.25,Buy,PTTGC,2025-09-17 15:39:31
ORD00383,YokAndPun,100,28.25,Buy,PTTGC,2025-09-17 15:41:10
ORD00384,YokAndPun,100,39.75,Buy,AOT,2025-09-17 10:31:23
ORD00385,YokAndPun,100,7.85,Buy,HMPRO,2025-09-17 14:50:52
ORD00386,YokAndPun,100,2.48,Sell,AWC,2025-09-17 15:56:40
ORD00388,YokAndPun,100,2.48,Sell,AWC,2025-09-17 15:56:40
ORD00390,YokAndPun,100,2.48,Sell,AWC,2025-09-17 15:56:40
ORD00391,YokAndPun,100,2.48,Sell,AWC,2025-09-17 15:57:28
ORD00393,YokAndPun,100,2.48,Sell,AWC,2025-09-17 15:58:30
ORD00394,YokAndPun,100,2.5,Buy,AWC,2025-09-17 16:03:46
ORD00395,YokAndPun,100,2.5,Buy,AWC,2025-09-17 16:08:29
ORD00396,YokAndPun,100,58.75,Buy,KKP,2025-09-17 16:05:37
ORD00397,YokAndPun,100,2.5,Buy,AWC,2025-09-17 16:11:01
ORD00398,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:43:52
ORD00400,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:43:52
ORD00402,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:43:52
ORD00403,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:43:52
ORD00405,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:43:52
ORD00406,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:43:55
ORD00407,YokAndPun,100,2.5,Buy,AWC,2025-09-17 16:23:35
ORD00408,YokAndPun,100,2.5,Buy,AWC,2025-09-17 16:24:15
ORD00409,YokAndPun,100,25.75,Sell,COM7,2025-09-17 11:33:13
ORD00411,YokAndPun,100,25.75,Sell,COM7,2025-09-17 11:33:13
ORD00413,YokAndPun,100,25.75,Sell,COM7,2025-09-17 11:33:13
ORD00414,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:44:12
ORD00415,YokAndPun,100,25.75,Sell,COM7,2025-09-17 11:33:13
ORD00417,YokAndPun,100,25.75,Sell,COM7,2025-09-17 11:33:13
ORD00418,YokAndPun,100,23.599999999999998,Sell,IVL,2025-09-17 12:00:26
ORD00419,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:44:16
ORD00420,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:44:16
ORD00421,YokAndPun,100,31.0,Buy,KTC,2025-09-17 10:44:18
ORD00422,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:44:20
ORD00424,YokAndPun,100,7.65,Sell,HMPRO,2025-09-17 15:14:10
ORD00423,YokAndPun,100,7.75,Buy,HMPRO,2025-09-17 15:14:10
ORD00425,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:44:21
ORD00426,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:44:21
ORD00427,YokAndPun,100,7.75,Buy,HMPRO,2025-09-17 15:14:10
ORD00428,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:44:21
ORD00429,YokAndPun,100,7.75,Buy,HMPRO,2025-09-17 15:14:10
ORD00430,YokAndPun,100,31.0,Sell,KTC,2025-09-17 10:44:23
ORD00431,YokAndPun,100,7.8,Sell,HMPRO,2025-09-17 15:15:29
ORD00433,YokAndPun,100,7.8,Sell,HMPRO,2025-09-17 15:15:29
ORD00434,YokAndPun,100,7.8,Sell,HMPRO,2025-09-17 15:15:50
ORD00436,YokAndPun,100,7.8,Sell,HMPRO,2025-09-17 15:17:50
ORD00437,YokAndPun,100,25.75,Buy,COM7,2025-09-17 11:37:44
ORD00438,YokAndPun,100,25.75,Buy,COM7,2025-09-17 11:38:15
ORD00439,YokAndPun,100,25.75,Buy,COM7,2025-09-17 11:38:58
ORD00440,YokAndPun,100,25.75,Buy,COM7,2025-09-17 11:51:13
ORD00441,YokAndPun,100,25.75,Buy,COM7,2025-09-17 11:53:16
ORD00442,YokAndPun,100,20.3,Buy,TIDLOR,2025-09-17 15:26:22
ORD00443,YokAndPun,100,20.200000000000003,Buy,TIDLOR,2025-09-17 15:26:30
ORD00444,YokAndPun,100,20.200000000000003,Buy,TIDLOR,2025-09-17 15:26:30
ORD00445,YokAndPun,100,20.200000000000003,Buy,TIDLOR,2025-09-17 15:26:30
ORD00446,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:46:13
ORD00447,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:46:17
ORD00448,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:46:30
ORD00449,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:46:43
ORD00450,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:46:52
ORD00451,YokAndPun,100,20.299999999999997,Sell,TIDLOR,2025-09-17 15:31:54
ORD00453,YokAndPun,100,20.299999999999997,Sell,TIDLOR,2025-09-17 15:31:54
ORD00454,YokAndPun,100,20.299999999999997,Sell,TIDLOR,2025-09-17 15:32:27
ORD00456,YokAndPun,100,20.299999999999997,Sell,TIDLOR,2025-09-17 15:32:52
ORD00457,YokAndPun,100,7.8999999999999995,Buy,HMPRO,2025-09-17 16:19:55
ORD00458,YokAndPun,100,4.46,Buy,LH,2025-09-17 15:05:55
ORD00459,YokAndPun,100,31.25,Sell,KTC,2025-09-17 10:56:34
ORD00461,YokAndPun,100,31.25,Sell,KTC,2025-09-17 10:56:34
ORD00463,YokAndPun,100,31.25,Sell,KTC,2025-09-17 10:56:34
ORD00464,YokAndPun,100,31.25,Sell,KTC,2025-09-17 10:56:34
ORD00466,YokAndPun,100,31.25,Sell,KTC,2025-09-17 10:56:34
ORD00467,YokAndPun,100,31.5,Buy,KTC,2025-09-17 10:56:35
ORD00468,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:56:59
ORD00469,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:58:41
ORD00470,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:58:51
ORD00471,YokAndPun,100,31.25,Buy,KTC,2025-09-17 10:59:32
ORD00472,YokAndPun,100,4.48,Sell,LH,2025-09-17 15:22:18
ORD00474,YokAndPun,100,40.0,Sell,AOT,2025-09-17 11:04:55
ORD00476,YokAndPun,100,40.0,Sell,AOT,2025-09-17 11:04:55
ORD00478,YokAndPun,100,40.0,Sell,AOT,2025-09-17 11:04:55
ORD00479,YokAndPun,100,40.0,Sell,AOT,2025-09-17 11:04:55
ORD00481,YokAndPun,100,40.0,Buy,AOT,2025-09-17 11:04:56
ORD00482,YokAndPun,100,7.95,Buy,HMPRO,2025-09-17 16:28:54
ORD00483,YokAndPun,100,40.0,Buy,AOT,2025-09-17 11:06:34
ORD00484,YokAndPun,100,4.46,Buy,LH,2025-09-17 16:02:03
ORD00485,YokAndPun,100,4.46,Buy,LH,2025-09-17 16:02:03
ORD00486,YokAndPun,100,1.94,Sell,VGI,2025-09-17 11:05:30
ORD00487,YokAndPun,100,1.94,Sell,VGI,2025-09-17 11:05:43
ORD00488,YokAndPun,100,1.94,Sell,VGI,2025-09-17 11:05:43
ORD00489,YokAndPun,100,1.94,Sell,VGI,2025-09-17 11:05:43
ORD00490,YokAndPun,100,1.94,Sell,VGI,2025-09-17 11:05:43
ORD00491,YokAndPun,100,1.95,Buy,VGI,2025-09-17 11:07:54
ORD00492,YokAndPun,100,1.95,Buy,VGI,2025-09-17 11:07:54
ORD00493,YokAndPun,100,46.0,Buy,GULF,2025-09-17 14:29:15
ORD00494,YokAndPun,100,3.8,Buy,WHA,2025-09-17 16:01:08
ORD00495,YokAndPun,100,3.8,Buy,WHA,2025-09-17 16:01:08
ORD00496,YokAndPun,100,39.75,Buy,AOT,2025-09-17 14:04:30
ORD00497,YokAndPun,100,31.25,Sell,KTC,2025-09-17 12:16:21
ORD00499,YokAndPun,100,31.25,Sell,KTC,2025-09-17 12:16:21
ORD00501,YokAndPun,100,39.5,Buy,AOT,2025-09-17 14:05:19
ORD00502,YokAndPun,100,31.25,Sell,KTC,2025-09-17 12:21:32
ORD00504,YokAndPun,100,31.25,Sell,KTC,2025-09-17 12:21:32
ORD00505,YokAndPun,100,31.25,Sell,KTC,2025-09-17 12:22:28
ORD00506,YokAndPun,100,31.5,Buy,KTC,2025-09-17 12:22:32
ORD00507,YokAndPun,100,1.95,Buy,VGI,2025-09-17 11:25:41
ORD00508,YokAndPun,100,24.5,Buy,MINT,2025-09-17 15:37:26
ORD00509,YokAndPun,100,31.25,Buy,KTC,2025-09-17 12:29:30
ORD00510,YokAndPun,100,31.25,Buy,KTC,2025-09-17 12:29:53
ORD00511,YokAndPun,100,31.0,Buy,KTC,2025-09-17 14:01:33
ORD00512,YokAndPun,100,31.0,Buy,KTC,2025-09-17 14:01:38
ORD00513,YokAndPun,100,1.8800000000000001,Buy,TTB,2025-09-17 12:00:33
ORD00514,YokAndPun,100,31.0,Sell,KTC,2025-09-17 14:04:52
ORD00516,YokAndPun,100,31.0,Sell,KTC,2025-09-17 14:05:57
ORD00518,YokAndPun,100,31.0,Sell,KTC,2025-09-17 14:06:26
ORD00520,YokAndPun,100,31.0,Sell,KTC,2025-09-17 14:07:01
ORD00522,YokAndPun,100,31.0,Sell,KTC,2025-09-17 14:07:11
ORD00523,YokAndPun,100,31.25,Buy,KTC,2025-09-17 14:15:28
ORD00524,YokAndPun,100,31.25,Buy,KTC,2025-09-17 14:18:25
ORD00525,YokAndPun,100,24.599999999999998,Sell,MINT,2025-09-17 16:04:34
ORD00526,YokAndPun,100,31.25,Buy,KTC,2025-09-17 14:27:52
ORD00527,YokAndPun,100,31.25,Buy,KTC,2025-09-17 14:28:03
ORD00528,YokAndPun,100,31.25,Buy,KTC,2025-09-17 14:29:06
ORD00529,YokAndPun,100,39.75,Sell,AOT,2025-09-17 14:41:46
ORD00530,YokAndPun,100,39.75,Buy,AOT,2025-09-17 14:43:01
ORD00531,YokAndPun,100,1.94,Buy,VGI,2025-09-17 11:58:55
ORD00532,YokAndPun,100,1.94,Buy,VGI,2025-09-17 11:58:55
ORD00533,YokAndPun,100,39.75,Sell,AOT,2025-09-17 15:15:00
ORD00534,YokAndPun,100,39.75,Sell,AOT,2025-09-17 15:15:00
ORD00535,YokAndPun,100,39.75,Sell,AOT,2025-09-17 15:15:00
ORD00536,YokAndPun,100,39.75,Sell,AOT,2025-09-17 15:15:00
ORD00537,YokAndPun,100,31.25,Sell,KTC,2025-09-17 15:30:11
ORD00539,YokAndPun,100,31.25,Sell,KTC,2025-09-17 15:30:11
ORD00541,YokAndPun,100,31.25,Sell,KTC,2025-09-17 15:30:11
ORD00542,YokAndPun,100,31.25,Sell,KTC,2025-09-17 15:30:27
ORD00544,YokAndPun,100,31.25,Buy,KTC,2025-09-17 15:30:39
ORD00545,YokAndPun,100,31.25,Buy,KTC,2025-09-17 15:31:10
ORD00546,YokAndPun,100,31.25,Buy,KTC,2025-09-17 15:31:22
ORD00547,YokAndPun,100,31.25,Buy,KTC,2025-09-17 15:32:49
ORD00548,YokAndPun,100,1.8800000000000001,Buy,TTB,2025-09-17 14:05:55
ORD00549,YokAndPun,100,40.0,Buy,AOT,2025-09-17 15:53:41
ORD00550,YokAndPun,100,1.8800000000000001,Buy,TTB,2025-09-17 14:30:32
ORD00551,YokAndPun,100,39.75,Buy,AOT,2025-09-17 16:23:23
ORD00552,YokAndPun,100,39.75,Buy,AOT,2025-09-17 16:23:23
ORD00553,YokAndPun,100,39.75,Buy,AOT,2025-09-17 16:23:23
ORD00554,YokAndPun,100,1.8800000000000001,Buy,TTB,2025-09-17 14:51:49
ORD00555,YokAndPun,100,8.0,Buy,HMPRO,2025-09-18 09:56:44
ORD00556,YokAndPun,100,25.5,Sell,KTB,2025-09-18 09:56:46
ORD00558,YokAndPun,100,25.5,Sell,KTB,2025-09-18 09:56:46
ORD00560,YokAndPun,100,25.5,Sell,KTB,2025-09-18 09:56:46
ORD00564,YokAndPun,100,5.05,Sell,BANPU,2025-09-18 09:57:20
ORD00566,YokAndPun,100,5.05,Sell,BANPU,2025-09-18 09:57:20
ORD00568,YokAndPun,100,5.05,Sell,BANPU,2025-09-18 09:57:20
ORD00569,YokAndPun,100,4.48,Sell,LH,2025-09-18 09:57:18
ORD00571,YokAndPun,100,4.48,Sell,LH,2025-09-18 09:57:18
ORD00572,YokAndPun,100,5.05,Sell,BANPU,2025-09-18 09:57:24
ORD00574,YokAndPun,100,25.5,Sell,KTB,2025-09-18 09:58:43
ORD00576,YokAndPun,100,115.5,Buy,PTTEP,2025-09-18 09:56:59
ORD00577,YokAndPun,100,5.05,Sell,BANPU,2025-09-18 09:57:24
ORD00578,YokAndPun,100,7.95,Sell,HMPRO,2025-09-18 09:56:45
ORD00579,YokAndPun,100,25.5,Sell,KTB,2025-09-18 09:59:51
ORD00580,YokAndPun,100,40.0,Sell,AOT,2025-09-18 09:58:53
ORD00582,YokAndPun,100,40.0,Sell,AOT,2025-09-18 09:58:53
ORD00584,YokAndPun,100,7.8999999999999995,Buy,HMPRO,2025-09-18 09:56:51
ORD00585,YokAndPun,100,40.0,Sell,AOT,2025-09-18 09:58:53
ORD00587,YokAndPun,100,40.0,Sell,AOT,2025-09-18 09:58:53
ORD00588,YokAndPun,100,40.0,Sell,AOT,2025-09-18 09:59:17
ORD00589,YokAndPun,100,21.1,Buy,BDMS,2025-09-18 09:56:51
ORD00590,YokAndPun,100,21.2,Sell,BDMS,2025-09-18 09:57:03
ORD00591,YokAndPun,100,13.9,Sell,OR,2025-09-18 09:58:37
ORD00592,YokAndPun,100,40.0,Buy,AOT,2025-09-18 10:01:03
ORD00593,YokAndPun,100,14.1,Buy,OR,2025-09-18 09:59:28
ORD00594,YokAndPun,100,27.25,Sell,PTTGC,2025-09-18 10:02:29
ORD00595,YokAndPun,100,27.25,Sell,PTTGC,2025-09-18 10:02:29
ORD00596,YokAndPun,100,27.25,Sell,PTTGC,2025-09-18 10:02:29
ORD00597,YokAndPun,100,27.25,Sell,PTTGC,2025-09-18 10:02:29
ORD00598,YokAndPun,100,27.25,Sell,PTTGC,2025-09-18 10:02:29
ORD00599,YokAndPun,100,23.900000000000002,Buy,CRC,2025-09-18 09:57:04
ORD00600,YokAndPun,100,27.75,Buy,PTTGC,2025-09-18 10:03:16
ORD00601,YokAndPun,100,27.75,Buy,PTTGC,2025-09-18 10:04:06
ORD00602,YokAndPun,100,27.75,Buy,PTTGC,2025-09-18 10:04:30
ORD00603,YokAndPun,100,27.75,Buy,PTTGC,2025-09-18 10:05:19
ORD00604,YokAndPun,100,113.5,Buy,PTTEP,2025-09-18 09:58:13
ORD00605,YokAndPun,100,115.0,Sell,PTTEP,2025-09-18 09:59:43
ORD00606,YokAndPun,100,27.75,Buy,PTTGC,2025-09-18 10:07:19
ORD00607,YokAndPun,100,115.0,Sell,PTTEP,2025-09-18 10:00:59
ORD00608,YokAndPun,100,38.75,Sell,GPSC,2025-09-18 10:04:58
ORD00609,YokAndPun,100,38.75,Sell,GPSC,2025-09-18 10:04:58
ORD00610,YokAndPun,100,38.75,Sell,GPSC,2025-09-18 10:04:58
ORD00611,YokAndPun,100,39.25,Buy,GPSC,2025-09-18 10:04:58
ORD00612,YokAndPun,100,5.2,Sell,BEM,2025-09-18 10:05:39
ORD00613,YokAndPun,100,5.2,Sell,BEM,2025-09-18 10:05:39
ORD00614,YokAndPun,100,5.2,Sell,BEM,2025-09-18 10:05:39
ORD00615,YokAndPun,100,5.2,Sell,BEM,2025-09-18 10:05:39
ORD00616,YokAndPun,100,5.2,Sell,BEM,2025-09-18 10:05:39
ORD00617,YokAndPun,100,39.25,Buy,GPSC,2025-09-18 10:05:01
ORD00618,YokAndPun,100,39.25,Buy,GPSC,2025-09-18 10:05:01
ORD00619,YokAndPun,100,5.3,Buy,BEM,2025-09-18 10:06:41
ORD00620,YokAndPun,100,39.5,Sell,GPSC,2025-09-18 10:05:24
ORD00622,YokAndPun,100,39.5,Sell,GPSC,2025-09-18 10:05:24
ORD00623,YokAndPun,100,5.3500000000000005,Sell,BEM,2025-09-18 10:08:16
ORD00624,YokAndPun,100,39.5,Sell,GPSC,2025-09-18 10:05:25
ORD00626,YokAndPun,100,39.5,Sell,GPSC,2025-09-18 10:05:25
ORD00627,YokAndPun,100,39.5,Sell,GPSC,2025-09-18 10:05:36
ORD00628,YokAndPun,100,5.3,Buy,BEM,2025-09-18 10:08:20
ORD00629,YokAndPun,100,5.1,Buy,BANPU,2025-09-18 09:58:28
ORD00630,YokAndPun,100,5.3,Buy,BEM,2025-09-18 10:10:13
ORD00631,YokAndPun,100,7.95,Buy,HMPRO,2025-09-18 10:01:48
ORD00632,YokAndPun,100,5.3,Buy,BEM,2025-09-18 10:11:44
ORD00633,YokAndPun,100,5.1,Buy,BANPU,2025-09-18 09:58:45
ORD00634,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:03:06
ORD00635,YokAndPun,100,5.3,Buy,BEM,2025-09-18 10:11:58
ORD00636,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:03:06
ORD00637,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:03:06
ORD00638,YokAndPun,100,5.1,Buy,BANPU,2025-09-18 09:58:57
ORD00639,YokAndPun,100,5.3,Buy,BEM,2025-09-18 10:13:25
ORD00640,YokAndPun,100,5.1,Buy,BANPU,2025-09-18 09:59:19
ORD00641,YokAndPun,100,5.1,Buy,BANPU,2025-09-18 10:01:54
ORD00642,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:05:56
ORD00643,YokAndPun,100,39.5,Buy,GPSC,2025-09-18 10:08:49
ORD00644,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:06:17
ORD00645,YokAndPun,100,10.3,Sell,TLI,2025-09-18 10:22:43
ORD00646,YokAndPun,100,10.3,Sell,TLI,2025-09-18 10:22:43
ORD00647,YokAndPun,100,10.3,Sell,TLI,2025-09-18 10:22:43
ORD00648,YokAndPun,100,10.3,Sell,TLI,2025-09-18 10:22:43
ORD00649,YokAndPun,100,10.3,Sell,TLI,2025-09-18 10:22:43
ORD00650,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:43
ORD00651,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:43
ORD00652,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:43
ORD00653,YokAndPun,100,13.8,Sell,OR,2025-09-18 10:03:40
ORD00654,YokAndPun,100,13.8,Sell,OR,2025-09-18 10:03:40
ORD00655,YokAndPun,100,13.8,Sell,OR,2025-09-18 10:03:40
ORD00656,YokAndPun,100,13.8,Sell,OR,2025-09-18 10:03:40
ORD00657,YokAndPun,100,48.75,Buy,CPALL,2025-09-18 10:04:53
ORD00658,YokAndPun,100,19.1,Buy,SCGP,2025-09-18 10:05:03
ORD00659,YokAndPun,100,25.75,Sell,COM7,2025-09-18 10:05:54
ORD00661,YokAndPun,100,25.75,Sell,COM7,2025-09-18 10:05:54
ORD00663,YokAndPun,100,25.75,Sell,COM7,2025-09-18 10:05:54
ORD00664,YokAndPun,100,25.5,Buy,COM7,2025-09-18 10:05:57
ORD00665,YokAndPun,100,25.5,Buy,COM7,2025-09-18 10:06:10
ORD00666,YokAndPun,100,7.8999999999999995,Buy,HMPRO,2025-09-18 10:04:47
ORD00667,YokAndPun,100,10.5,Sell,TLI,2025-09-18 10:22:43
ORD00669,YokAndPun,100,10.5,Sell,TLI,2025-09-18 10:22:43
ORD00670,YokAndPun,100,10.5,Sell,TLI,2025-09-18 10:22:43
ORD00671,YokAndPun,100,14.0,Buy,OR,2025-09-18 10:04:06
ORD00672,YokAndPun,100,2.4,Sell,AWC,2025-09-18 10:11:23
ORD00673,YokAndPun,100,2.4,Sell,AWC,2025-09-18 10:11:23
ORD00674,YokAndPun,100,2.4,Sell,AWC,2025-09-18 10:11:23
ORD00675,YokAndPun,100,2.4,Sell,AWC,2025-09-18 10:11:23
ORD00676,YokAndPun,100,2.4,Sell,AWC,2025-09-18 10:11:23
ORD00677,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:11:23
ORD00678,YokAndPun,100,20.400000000000002,Buy,BJC,2025-09-18 10:12:46
ORD00679,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:44
ORD00680,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:44
ORD00681,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:11:47
ORD00682,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:44
ORD00683,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:44
ORD00684,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:12:27
ORD00685,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:22:44
ORD00686,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:13:19
ORD00687,YokAndPun,100,14.0,Buy,OR,2025-09-18 10:04:59
ORD00688,YokAndPun,100,2.46,Sell,AWC,2025-09-18 10:16:38
ORD00690,YokAndPun,100,2.46,Sell,AWC,2025-09-18 10:16:38
ORD00692,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:17:03
ORD00693,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:18:23
ORD00694,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:19:28
ORD00695,YokAndPun,100,25.5,Sell,KTB,2025-09-18 10:13:39
ORD00697,YokAndPun,100,25.5,Sell,KTB,2025-09-18 10:13:39
ORD00699,YokAndPun,100,25.5,Sell,KTB,2025-09-18 10:13:39
ORD00700,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:13:46
ORD00701,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:14:17
ORD00702,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:14:24
ORD00703,YokAndPun,100,25.5,Sell,KTB,2025-09-18 10:14:39
ORD00705,YokAndPun,100,25.5,Sell,KTB,2025-09-18 10:14:39
ORD00707,YokAndPun,100,25.5,Sell,KTB,2025-09-18 10:14:39
ORD00708,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:14:58
ORD00709,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:14:59
ORD00710,YokAndPun,100,14.0,Buy,OR,2025-09-18 10:07:06
ORD00711,YokAndPun,100,25.5,Sell,COM7,2025-09-18 10:11:06
ORD00713,YokAndPun,100,25.5,Sell,COM7,2025-09-18 10:11:06
ORD00715,YokAndPun,100,25.5,Sell,COM7,2025-09-18 10:11:06
ORD00717,YokAndPun,100,25.5,Buy,KTB,2025-09-18 10:15:50
ORD00718,YokAndPun,100,36.0,Sell,TOP,2025-09-18 10:09:18
ORD00719,YokAndPun,100,36.0,Sell,TOP,2025-09-18 10:09:18
ORD00720,YokAndPun,100,36.0,Sell,TOP,2025-09-18 10:09:18
ORD00721,YokAndPun,100,36.0,Sell,TOP,2025-09-18 10:09:18
ORD00722,YokAndPun,100,36.0,Sell,TOP,2025-09-18 10:09:18
ORD00723,YokAndPun,100,14.0,Buy,OR,2025-09-18 10:07:44
ORD00724,YokAndPun,100,23.2,Sell,CRC,2025-09-18 09:58:48
ORD00725,YokAndPun,100,31.0,Sell,BCP,2025-09-18 10:32:48
ORD00726,YokAndPun,100,25.5,Buy,COM7,2025-09-18 10:11:27
ORD00727,YokAndPun,100,25.5,Buy,COM7,2025-09-18 10:12:23
ORD00728,YokAndPun,100,31.5,Buy,BCP,2025-09-18 10:35:43
ORD00729,YokAndPun,100,25.5,Buy,COM7,2025-09-18 10:13:01
ORD00730,YokAndPun,100,10.5,Sell,TLI,2025-09-18 10:27:40
ORD00732,YokAndPun,100,10.5,Sell,TLI,2025-09-18 10:27:40
ORD00734,YokAndPun,100,10.5,Sell,TLI,2025-09-18 10:27:40
ORD00735,YokAndPun,100,10.5,Sell,TLI,2025-09-18 10:27:40
ORD00737,YokAndPun,100,39.75,Buy,AOT,2025-09-18 10:08:18
ORD00738,YokAndPun,100,48.5,Buy,CPALL,2025-09-18 10:11:17
ORD00739,YokAndPun,100,48.5,Buy,CPALL,2025-09-18 10:11:20
ORD00740,YokAndPun,100,48.5,Buy,CPALL,2025-09-18 10:11:20
ORD00741,YokAndPun,100,30.0,Sell,KTC,2025-09-18 10:10:35
ORD00742,YokAndPun,100,30.0,Sell,KTC,2025-09-18 10:10:35
ORD00743,YokAndPun,100,30.0,Sell,KTC,2025-09-18 10:10:35
ORD00744,YokAndPun,100,30.0,Sell,KTC,2025-09-18 10:10:35
ORD00745,YokAndPun,100,30.0,Sell,KTC,2025-09-18 10:10:35
ORD00746,YokAndPun,100,30.5,Buy,KTC,2025-09-18 10:10:35
ORD00747,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:29:07
ORD00748,YokAndPun,100,39.25,Buy,GPSC,2025-09-18 10:16:15
ORD00749,YokAndPun,100,30.5,Sell,KTC,2025-09-18 10:10:45
ORD00750,YokAndPun,100,2.46,Sell,AWC,2025-09-18 10:26:19
ORD00752,YokAndPun,100,2.46,Sell,AWC,2025-09-18 10:26:19
ORD00754,YokAndPun,100,2.46,Sell,AWC,2025-09-18 10:26:19
ORD00755,YokAndPun,100,2.44,Buy,AWC,2025-09-18 10:26:58
ORD00756,YokAndPun,100,31.5,Sell,BCP,2025-09-18 10:46:32
ORD00757,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:29:45
ORD00758,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:30:14
ORD00759,YokAndPun,100,22.9,Sell,CPF,2025-09-18 10:18:41
ORD00760,YokAndPun,100,22.9,Sell,CPF,2025-09-18 10:18:41
ORD00761,YokAndPun,100,22.9,Sell,CPF,2025-09-18 10:18:41
ORD00762,YokAndPun,100,10.5,Buy,TLI,2025-09-18 10:31:32
ORD00763,YokAndPun,100,55.75,Buy,CBG,2025-09-18 10:16:44
ORD00764,YokAndPun,100,2.42,Buy,AWC,2025-09-18 10:28:04
ORD00765,YokAndPun,100,2.42,Buy,AWC,2025-09-18 10:28:20
ORD00766,YokAndPun,100,2.5,Sell,AWC,2025-09-18 10:28:41
ORD00768,YokAndPun,100,2.5,Sell,AWC,2025-09-18 10:28:41
ORD00770,YokAndPun,100,2.5,Sell,AWC,2025-09-18 10:28:41
ORD00771,YokAndPun,100,4.94,Sell,BANPU,2025-09-18 10:11:23
ORD00772,YokAndPun,100,4.94,Sell,BANPU,2025-09-18 10:11:23
ORD00773,YokAndPun,100,4.94,Sell,BANPU,2025-09-18 10:11:23
ORD00774,YokAndPun,100,4.94,Sell,BANPU,2025-09-18 10:11:23
ORD00775,YokAndPun,100,4.94,Sell,BANPU,2025-09-18 10:11:23
ORD00776,YokAndPun,100,4.9799999999999995,Buy,BANPU,2025-09-18 10:11:23
ORD00777,YokAndPun,100,31.5,Sell,BCP,2025-09-18 10:53:43
ORD00778,YokAndPun,100,39.25,Buy,GPSC,2025-09-18 10:16:41
ORD00779,YokAndPun,100,55.75,Buy,CBG,2025-09-18 10:17:06
ORD00780,YokAndPun,100,2.42,Buy,AWC,2025-09-18 10:29:20
ORD00781,YokAndPun,100,2.42,Buy,AWC,2025-09-18 10:29:20
ORD00782,YokAndPun,100,18.900000000000002,Buy,SCGP,2025-09-18 10:15:35
ORD00783,YokAndPun,100,18.900000000000002,Buy,SCGP,2025-09-18 10:15:35
ORD00784,YokAndPun,100,18.900000000000002,Buy,SCGP,2025-09-18 10:16:58
ORD00785,YokAndPun,100,31.5,Buy,BCP,2025-09-18 10:59:05
ORD00786,YokAndPun,100,2.42,Sell,AWC,2025-09-18 10:33:05
ORD00788,YokAndPun,100,2.42,Sell,AWC,2025-09-18 10:33:05
ORD00790,YokAndPun,100,18.8,Buy,OSP,2025-09-18 10:54:06
